episodio,reward_total,epsilon,buffer,loss
262,496.37499999999307,0.049911691230058335,50000,28.310531392622224
263,322.83630363036133,0.049911691230058335,50000,24.158235686165945
264,91.62912912913056,0.049911691230058335,50000,29.27195705136945
265,889.6588235293983,0.049911691230058335,50000,26.760850073962377
266,877.8859649122667,0.049911691230058335,50000,27.84648938817302
267,262.5071240105524,0.049911691230058335,50000,27.889279621099334
268,862.4794520547765,0.049911691230058335,50000,29.19882591642608
269,298.0263157894715,0.049911691230058335,50000,26.991311484767543
270,376.76666666666443,0.049911691230058335,50000,27.837397597052835
271,859.1079365079258,0.049911691230058335,50000,28.149088889244467
272,835.8181818181632,0.049911691230058335,50000,27.8107396367949
273,285.36048109965475,0.049911691230058335,50000,30.47136109716752
274,901.3788530465835,0.049911691230058335,50000,33.4152394230686
275,332.999999999997,0.049911691230058335,50000,28.987817235987823
276,802.6250859106389,0.049911691230058335,50000,37.54901556298137
277,509.4934579439192,0.049911691230058335,50000,32.10069489360449
278,258.06860158311014,0.049911691230058335,50000,31.015625623786974
279,724.6189189189073,0.049911691230058335,50000,36.16023801720661
280,898.9429118773882,0.049911691230058335,50000,33.898327971205994
281,835.1324414715554,0.049911691230058335,50000,29.326689343435483
282,416.0311475409787,0.049911691230058335,50000,26.55077922985118
283,836.1111111111018,0.049911691230058335,50000,29.348510478709912
284,753.454545454535,0.049911691230058335,50000,32.236080205590156
285,313.8213675213634,0.049911691230058335,50000,36.71246909559443
286,889.521212121199,0.049911691230058335,50000,34.516317604983
287,874.6106312292283,0.049911691230058335,50000,30.380706898895376
288,861.4322033898161,0.049911691230058335,50000,34.93918092691215
289,864.1264604810825,0.049911691230058335,50000,37.05906060033112
290,899.3705882352793,0.049911691230058335,50000,30.423610601574183
291,264.38679245282844,0.049911691230058335,50000,31.836335197571785
292,875.5641509433859,0.049911691230058335,50000,35.4347257581022
293,832.2135593220228,0.049911691230058335,50000,30.919216194628184
294,543.1053691275082,0.049911691230058335,50000,33.05894668342531
295,846.6875370919767,0.049911691230058335,50000,33.72055825842432
296,926.4999999999908,0.049911691230058335,50000,38.04119852331818
297,849.4047619047483,0.049911691230058335,50000,34.21026294295852
298,382.97142857142586,0.049911691230058335,50000,37.331554153897116
299,388.9412844036638,0.049911691230058335,50000,36.71976893220968
300,624.2105263157805,0.049911691230058335,50000,36.993308719079096
301,880.9377162629684,0.049911691230058335,50000,36.14136940839122
302,883.7451612903124,0.049911691230058335,50000,33.49549030221027
303,880.4986754966803,0.049911691230058335,50000,31.766914007647724
304,373.10728476820975,0.049911691230058335,50000,28.997504015322086
305,882.8540925266808,0.049911691230058335,50000,32.991462291437685
306,816.9329073482311,0.049911691230058335,50000,35.443229497731984
307,865.7287671232697,0.049911691230058335,50000,35.20134577350082
308,790.2999999999859,0.049911691230058335,50000,33.00046036547462
309,387.5363636363577,0.049911691230058335,50000,29.662172153431882
310,509.3475783475693,0.049911691230058335,50000,34.087642769626136
311,376.318791946306,0.049911691230058335,50000,33.705071734143544
312,647.5865671641699,0.049911691230058335,50000,29.563144127527874
313,849.4047619047509,0.049911691230058335,50000,33.11077541488785
314,322.2833333333313,0.049911691230058335,50000,30.25418007033212
315,868.4542586750654,0.049911691230058335,50000,32.0289726744185
316,530.2575875486327,0.049911691230058335,50000,35.67187399244578
317,382.0918215613355,0.049911691230058335,50000,28.332582121310026
318,898.2174825174678,0.049911691230058335,50000,31.65882546220507
319,895.2562499999884,0.049911691230058335,50000,30.089704795570224
320,392.4069182389892,0.049911691230058335,50000,29.0428452169573
321,687.2999999999935,0.049911691230058335,50000,31.69584443935981
322,325.94705882352815,0.049911691230058335,50000,39.64478425703187
323,815.6320284697374,0.049911691230058335,50000,32.122739942291936
324,433.24782608694954,0.049911691230058335,50000,40.06939176381645
325,395.4617100371716,0.049911691230058335,50000,37.63858971895871
326,894.5109890109775,0.049911691230058335,50000,34.06299803667008
327,457.07142857142395,0.049911691230058335,50000,43.13084273524099
328,900.8665551839277,0.049911691230058335,50000,33.27370492509893
329,400.19999999999624,0.049911691230058335,50000,43.25000519030022
330,883.4007092198501,0.049911691230058335,50000,30.249047030750503
331,573.3666666666583,0.049911691230058335,50000,31.25585945674351
332,360.89740259740097,0.049911691230058335,50000,37.03582129271134
333,350.075460122694,0.049911691230058335,50000,29.779058660070103
334,850.2404833836666,0.049911691230058335,50000,36.1773439751488
335,674.4532467532367,0.049911691230058335,50000,38.80816907485326
336,843.9937293729275,0.049911691230058335,50000,33.474411838285384
337,288.7263157894708,0.049911691230058335,50000,38.61568647200061
338,309.0870967741916,0.049911691230058335,50000,28.120785632500283
339,829.6636085626711,0.049911691230058335,50000,35.474267590153325
340,444.88178694157597,0.049911691230058335,50000,38.701239903767906
341,910.6788732394197,0.049911691230058335,50000,34.231841960706205
342,924.7999999999896,0.049911691230058335,50000,34.90415459823608
343,823.8410596026371,0.049911691230058335,50000,29.40109356602391
344,875.1993127147605,0.049911691230058335,50000,35.27973377663371
345,868.3047619047447,0.049911691230058335,50000,40.22493389718402
346,835.4449477351772,0.049911691230058335,50000,40.76402060952905
347,703.7974683544187,0.049911691230058335,50000,39.22611811640742
348,400.02344322344004,0.049911691230058335,50000,51.759961821816184
349,327.2306748466236,0.049911691230058335,50000,41.24363317108154
350,406.45522388059,0.049911691230058335,50000,29.92652090116479
351,747.8964401294322,0.049911691230058335,50000,35.477737821974195
352,848.8154121863681,0.049911691230058335,50000,33.99255191196095
353,356.95825242718166,0.049911691230058335,50000,43.085994362831116
354,782.6559322033739,0.049911691230058335,50000,33.25942163060351
355,374.5875444839812,0.049911691230058335,50000,47.980167206422784
356,391.06993006992803,0.049911691230058335,50000,30.18780697223752
357,320.36301369862736,0.049911691230058335,50000,29.57711661734232
358,764.7474576271059,0.049911691230058335,50000,40.081481463425646
359,299.8783475783445,0.049911691230058335,50000,31.838067392759687
360,830.1909090908957,0.049911691230058335,50000,34.14270873834159
361,843.6619718309713,0.049911691230058335,50000,45.92372437783548
362,851.0628975264858,0.049911691230058335,50000,32.322199416082924
363,633.4610951008514,0.049911691230058335,50000,38.61053291901585
364,843.8362318840489,0.049911691230058335,50000,48.53340443261236
365,832.2580645161179,0.049911691230058335,50000,44.99234095278445
366,662.7808510638193,0.049911691230058335,50000,32.68768025847042
367,775.9868686868514,0.049911691230058335,50000,36.94780790341365
368,486.9992907801361,0.049911691230058335,50000,24.784681325056116
369,287.409747292416,0.049911691230058335,50000,37.285091361691876
370,821.2621621621428,0.049911691230058335,50000,29.5088135611932
371,383.9559386973142,0.049911691230058335,50000,39.2025424895748
372,343.1228373702402,0.049911691230058335,50000,34.84124654339206
373,839.0913183279586,0.049911691230058335,50000,50.792044122642444
374,840.7302013422648,0.049911691230058335,50000,37.7937885155112
375,895.9626459143881,0.049911691230058335,50000,29.921650101156796
376,601.7153024910957,0.049911691230058335,50000,39.78149697219083
377,268.2028391167165,0.049911691230058335,50000,41.21650277098564
378,519.687261146489,0.049911691230058335,50000,48.036233048005535
379,613.831506849304,0.049911691230058335,50000,41.8577993037337
380,798.6397350993252,0.049911691230058335,50000,38.4784457330072
381,838.053097345125,0.049911691230058335,50000,45.37537363413218
382,264.3625698324015,0.049911691230058335,50000,39.96115138497151
383,308.48975265017424,0.049911691230058335,50000,34.278175422668454
384,163.88888888889062,0.049911691230058335,50000,46.54926750736852
385,814.6270758122647,0.049911691230058335,50000,37.87792010503272
386,275.44964028776707,0.049911691230058335,50000,37.80140402240138
387,869.7885196374409,0.049911691230058335,50000,40.70650201803213
388,917.9999999999884,0.049911691230058335,50000,33.75815775804904
389,491.19929078013763,0.049911691230058335,50000,44.323750653109705
390,326.86666666666173,0.049911691230058335,50000,45.17947533925374
391,727.9589970501387,0.049911691230058335,50000,43.31667979558309
392,876.6883720930173,0.049911691230058335,50000,33.879999983544444
393,839.7181818181647,0.049911691230058335,50000,38.683488493651346
394,518.602702702696,0.049911691230058335,50000,40.906452680120665
395,821.0931034482597,0.049911691230058335,50000,46.332276242119924
396,302.8508771929796,0.049911691230058335,50000,53.28952701630131
397,814.8264984227018,0.049911691230058335,50000,39.87561303788835
398,219.46594427244756,0.049911691230058335,50000,30.392160138776227
399,789.4333333333221,0.049911691230058335,50000,39.14071835004366
400,626.6562724014256,0.049911691230058335,50000,40.86933007063689
401,921.0999999999891,0.049911691230058335,50000,55.192464369853944
402,870.8128113878868,0.049911691230058335,50000,40.97147623289053
403,899.6119402984942,0.049911691230058335,50000,42.44899698942324
404,923.899999999993,0.049911691230058335,50000,41.379714652954824
405,847.7120300751723,0.049911691230058335,50000,37.28985586389899
406,804.3287925696475,0.049911691230058335,50000,38.045148995063755
407,392.0405228758144,0.049911691230058335,50000,41.19381542070538
408,886.0715302490989,0.049911691230058335,50000,48.95781748084461
409,796.3620689655023,0.049911691230058335,50000,36.27634408979705
410,916.1617021276504,0.049911691230058335,50000,49.569477042052974
411,345.02307692307255,0.049911691230058335,50000,29.67002352448397
412,904.742857142843,0.049911691230058335,50000,41.71539727444779
413,440.12777777777194,0.049911691230058335,50000,45.06953966681333
414,869.6073929960972,0.049911691230058335,50000,42.696497824552246
415,869.9758389261593,0.049911691230058335,50000,35.593166567307314
416,601.951655629134,0.049911691230058335,50000,35.96555603027344
417,863.2545454545304,0.049911691230058335,50000,38.106912008571975
418,373.8475177304942,0.049911691230058335,50000,43.04508215381253
419,892.2221843003232,0.049911691230058335,50000,44.5803649113096
420,557.1790697674367,0.049911691230058335,50000,44.21879276937368
421,865.861952861937,0.049911691230058335,50000,55.93691635461827
422,900.3783972125304,0.049911691230058335,50000,33.443596656505875
423,883.7352941176308,0.049911691230058335,50000,36.08450304739403
424,547.6631921824036,0.049911691230058335,50000,37.16246377124688
425,826.7667752442811,0.049911691230058335,50000,43.09245285597004
426,893.8703703703573,0.049911691230058335,50000,45.90933932657317
427,876.4429530201173,0.049911691230058335,50000,44.65238811339822
428,850.3892988929811,0.049911691230058335,50000,45.0819235606627
429,844.4548172757371,0.049911691230058335,50000,56.58489633573068
430,813.4238907849651,0.049911691230058335,50000,47.16807396223455
431,883.8320610686943,0.049911691230058335,50000,46.847985076167866
432,850.1727272727135,0.049911691230058335,50000,38.33090169355273
433,876.1172413792947,0.049911691230058335,50000,52.16442075401846
434,882.5267100977021,0.049911691230058335,50000,48.00188162986269
435,714.1421383647653,0.049911691230058335,50000,42.50282666691682
436,359.2982817869372,0.049911691230058335,50000,56.657010090896506
437,862.7423841059501,0.049911691230058335,50000,47.05273777917521
438,851.9029739776832,0.049911691230058335,50000,35.875481568329725
439,860.502092050199,0.049911691230058335,50000,57.659541642845575
440,883.7172839506098,0.049911691230058335,50000,41.770217418670654
441,880.5299663299514,0.049911691230058335,50000,48.2810337401273
442,775.8714285714152,0.049911691230058335,50000,42.21105161193729
443,519.1160839160776,0.049911691230058335,50000,52.0058815357297
444,341.93262411347337,0.049911691230058335,50000,39.23874021345569
445,374.44290429042314,0.049911691230058335,50000,39.64548264814345
446,899.0945578231205,0.049911691230058335,50000,52.0287347070102
447,865.3126984126881,0.049911691230058335,50000,53.362564035083935
448,874.4947368420901,0.049911691230058335,50000,43.244468472064185
449,818.5667752442788,0.049911691230058335,50000,40.48612086264579
450,777.0057761732758,0.049911691230058335,50000,52.04044913896274
451,634.9257861635067,0.049911691230058335,50000,44.62595442916816
452,325.92937062936653,0.049911691230058335,50000,44.991570794904554
453,289.2716535433044,0.049911691230058335,50000,51.04197040680916
454,385.47342657342404,0.049911691230058335,50000,43.32328735379612
455,317.01505016722246,0.049911691230058335,50000,36.58858230037074
456,756.7117647058691,0.049911691230058335,50000,42.40427985376688
457,780.3763975155091,0.049911691230058335,50000,40.43375075126672
458,845.0325581395253,0.049911691230058335,50000,53.06477250479978
459,251.57794676806216,0.049911691230058335,50000,51.36085018695601
460,825.3246753246572,0.049911691230058335,50000,46.76833777384715
461,789.0807570977787,0.049911691230058335,50000,46.94815911728734
462,895.6736842105129,0.049911691230058335,50000,56.22370485729641
